Compound	RNA.molecule	Compound.CID
9-.beta.-hydroxyparthenolide	hsa-mir-125b-2	5477074
9-.beta.-hydroxyparthenolide	hsa-mir-134	5477074
9-.beta.-hydroxyparthenolide	hsa-mir-138-1	5477074
9-.beta.-hydroxyparthenolide	hsa-mir-138-2	5477074
9-.beta.-hydroxyparthenolide	hsa-mir-142	5477074
9-.beta.-hydroxyparthenolide	hsa-mir-151	5477074
9-.beta.-hydroxyparthenolide	hsa-mir-18a	5477074
9-.beta.-hydroxyparthenolide	hsa-mir-193b	5477074
9-.beta.-hydroxyparthenolide	hsa-mir-19b-1	5477074
9-.beta.-hydroxyparthenolide	hsa-mir-19b-2	5477074
9-.beta.-hydroxyparthenolide	hsa-mir-20a	5477074
9-.beta.-hydroxyparthenolide	hsa-mir-20b	5477074
9-.beta.-hydroxyparthenolide	hsa-mir-210	5477074
9-.beta.-hydroxyparthenolide	hsa-mir-21	5477074
9-.beta.-hydroxyparthenolide	hsa-mir-221	5477074
9-.beta.-hydroxyparthenolide	hsa-mir-222	5477074
9-.beta.-hydroxyparthenolide	hsa-mir-22	5477074
9-.beta.-hydroxyparthenolide	hsa-mir-23a	5477074
9-.beta.-hydroxyparthenolide	hsa-mir-23b	5477074
9-.beta.-hydroxyparthenolide	hsa-mir-24-1	5477074
9-.beta.-hydroxyparthenolide	hsa-mir-24-2	5477074
9-.beta.-hydroxyparthenolide	hsa-mir-25	5477074
9-.beta.-hydroxyparthenolide	hsa-mir-26a-2	5477074
9-.beta.-hydroxyparthenolide	hsa-mir-27a	5477074
9-.beta.-hydroxyparthenolide	hsa-mir-27b	5477074
9-.beta.-hydroxyparthenolide	hsa-mir-28	5477074
9-.beta.-hydroxyparthenolide	hsa-mir-30a	5477074
9-.beta.-hydroxyparthenolide	hsa-mir-31	5477074
9-.beta.-hydroxyparthenolide	hsa-mir-337	5477074
9-.beta.-hydroxyparthenolide	hsa-mir-34a	5477074
9-.beta.-hydroxyparthenolide	hsa-mir-365-1	5477074
9-.beta.-hydroxyparthenolide	hsa-mir-365-2	5477074
9-.beta.-hydroxyparthenolide	hsa-mir-382	5477074
9-.beta.-hydroxyparthenolide	hsa-mir-409	5477074
9-.beta.-hydroxyparthenolide	hsa-mir-495	5477074
9-.beta.-hydroxyparthenolide	hsa-mir-517c	5477074
9-.beta.-hydroxyparthenolide	hsa-mir-519e	5477074
9-.beta.-hydroxyparthenolide	hsa-mir-92a-2	5477074
9-.beta.-hydroxyparthenolide	hsa-mir-9-3	5477074
9-.beta.-hydroxyparthenolide	hsa-mir-93	5477074
9-.beta.-hydroxyparthenolide	hsa-mir-99a	5477074
9-.beta.-hydroxyparthenolide	hsa-mir-99b	5477074
"9-chloro-2-methylellipticinium acetate, hydrate"	hsa-mir-409	10383530
9-hydroxy-2-(2-piperidinylethyl)ellipticinium acetate	hsa-mir-29a	3086132
"9-hydroxy-5-(4-methoxybenzyl)-5h-indeno[1,2-b]indol-10-one"	hsa-mir-21	24205266
"9-hydroxy-5-phenyl-5h-indeno[1,2-b]indol-10-one"	hsa-mir-376a-2	24205267
"9-hydroxy-5-phenyl-5h-indeno[1,2-b]indol-10-one"	hsa-mir-512-2	24205267
"9-hydroxy-5-phenyl-5h-indeno[1,2-b]indol-10-one"	hsa-mir-517a	24205267
"9-hydroxy-5-phenyl-5h-indeno[1,2-b]indol-10-one"	hsa-mir-518e	24205267
"9-hydroxy-5-propyl-5h-indeno[1,2-b]indol-10-one"	hsa-mir-376a-2	24205265
"9-hydroxy-5-propyl-5h-indeno[1,2-b]indol-10-one"	hsa-mir-512-2	24205265
9-morpholinylmethyl-s6-acetyloxymethyl-6-mercaptopurine	hsa-mir-106a	372422
9-morpholinylmethyl-s6-acetyloxymethyl-6-mercaptopurine	hsa-mir-142	372422
9-morpholinylmethyl-s6-acetyloxymethyl-6-mercaptopurine	hsa-mir-18a	372422
9-morpholinylmethyl-s6-acetyloxymethyl-6-mercaptopurine	hsa-mir-20a	372422
9-morpholinylmethyl-s6-acetyloxymethyl-6-mercaptopurine	hsa-mir-20b	372422
9-morpholinylmethyl-s6-acetyloxymethyl-6-mercaptopurine	hsa-mir-25	372422
9-morpholinylmethyl-s6-acetyloxymethyl-6-mercaptopurine	hsa-mir-509-1	372422
9-morpholinylmethyl-s6-acetyloxymethyl-6-mercaptopurine	hsa-mir-513a-1	372422
9-morpholinylmethyl-s6-acetyloxymethyl-6-mercaptopurine	hsa-mir-513a-2	372422
9-morpholinylmethyl-s6-acetyloxymethyl-6-mercaptopurine	hsa-mir-92a-2	372422
9-morpholinylmethyl-s6-acetyloxymethyl-6-mercaptopurine	hsa-mir-93	372422
aafc	hsa-mir-10b	3034016
aafc	hsa-mir-141	3034016
aafc	hsa-mir-142	3034016
aafc	hsa-mir-23a	3034016
aafc	hsa-mir-23b	3034016
aafc	hsa-mir-24-1	3034016
aafc	hsa-mir-24-2	3034016
aafc	hsa-mir-27a	3034016
aafc	hsa-mir-27b	3034016
AC1L8IIJ	hsa-mir-142	382057
AC1L8IIJ	hsa-mir-21	382057
AC1L8IIJ	hsa-mir-93	382057
AC1L8IIM	hsa-mir-142	382058
AC1L8IIM	hsa-mir-193b	382058
AC1L8IIM	hsa-mir-25	382058
AC1L8IIM	hsa-mir-93	382058
accel r	hsa-mir-153-2	7648
accel r	hsa-mir-18a	7648
"acetic acid, [1,4,7,10-tetraazacyclododecane-1,7-diyl]bis"	hsa-mir-100	387352
"acetic acid, [1,4,7,10-tetraazacyclododecane-1,7-diyl]bis"	hsa-mir-105-2	387352
"acetic acid, [1,4,7,10-tetraazacyclododecane-1,7-diyl]bis"	hsa-mir-106a	387352
"acetic acid, [1,4,7,10-tetraazacyclododecane-1,7-diyl]bis"	hsa-mir-10b	387352
"acetic acid, [1,4,7,10-tetraazacyclododecane-1,7-diyl]bis"	hsa-mir-125a	387352
"acetic acid, [1,4,7,10-tetraazacyclododecane-1,7-diyl]bis"	hsa-mir-125b-1	387352
"acetic acid, [1,4,7,10-tetraazacyclododecane-1,7-diyl]bis"	hsa-mir-125b-2	387352
"acetic acid, [1,4,7,10-tetraazacyclododecane-1,7-diyl]bis"	hsa-mir-130a	387352
"acetic acid, [1,4,7,10-tetraazacyclododecane-1,7-diyl]bis"	hsa-mir-138-1	387352
"acetic acid, [1,4,7,10-tetraazacyclododecane-1,7-diyl]bis"	hsa-mir-138-2	387352
"acetic acid, [1,4,7,10-tetraazacyclododecane-1,7-diyl]bis"	hsa-mir-142	387352
"acetic acid, [1,4,7,10-tetraazacyclododecane-1,7-diyl]bis"	hsa-mir-151	387352
"acetic acid, [1,4,7,10-tetraazacyclododecane-1,7-diyl]bis"	hsa-mir-18a	387352
"acetic acid, [1,4,7,10-tetraazacyclododecane-1,7-diyl]bis"	hsa-mir-193a	387352
"acetic acid, [1,4,7,10-tetraazacyclododecane-1,7-diyl]bis"	hsa-mir-193b	387352
"acetic acid, [1,4,7,10-tetraazacyclododecane-1,7-diyl]bis"	hsa-mir-19b-1	387352
"acetic acid, [1,4,7,10-tetraazacyclododecane-1,7-diyl]bis"	hsa-mir-19b-2	387352
"acetic acid, [1,4,7,10-tetraazacyclododecane-1,7-diyl]bis"	hsa-mir-20a	387352
"acetic acid, [1,4,7,10-tetraazacyclododecane-1,7-diyl]bis"	hsa-mir-22	387352
"acetic acid, [1,4,7,10-tetraazacyclododecane-1,7-diyl]bis"	hsa-mir-23a	387352
"acetic acid, [1,4,7,10-tetraazacyclododecane-1,7-diyl]bis"	hsa-mir-23b	387352
"acetic acid, [1,4,7,10-tetraazacyclododecane-1,7-diyl]bis"	hsa-mir-24-1	387352
"acetic acid, [1,4,7,10-tetraazacyclododecane-1,7-diyl]bis"	hsa-mir-24-2	387352
"acetic acid, [1,4,7,10-tetraazacyclododecane-1,7-diyl]bis"	hsa-mir-25	387352
"acetic acid, [1,4,7,10-tetraazacyclododecane-1,7-diyl]bis"	hsa-mir-27b	387352
"acetic acid, [1,4,7,10-tetraazacyclododecane-1,7-diyl]bis"	hsa-mir-28	387352
"acetic acid, [1,4,7,10-tetraazacyclododecane-1,7-diyl]bis"	hsa-mir-30a	387352
"acetic acid, [1,4,7,10-tetraazacyclododecane-1,7-diyl]bis"	hsa-mir-30d	387352
"acetic acid, [1,4,7,10-tetraazacyclododecane-1,7-diyl]bis"	hsa-mir-30e	387352
"acetic acid, [1,4,7,10-tetraazacyclododecane-1,7-diyl]bis"	hsa-mir-34a	387352
"acetic acid, [1,4,7,10-tetraazacyclododecane-1,7-diyl]bis"	hsa-mir-365-1	387352
"acetic acid, [1,4,7,10-tetraazacyclododecane-1,7-diyl]bis"	hsa-mir-365-2	387352
"acetic acid, [1,4,7,10-tetraazacyclododecane-1,7-diyl]bis"	hsa-mir-375	387352
"acetic acid, [1,4,7,10-tetraazacyclododecane-1,7-diyl]bis"	hsa-mir-7-1	387352
"acetic acid, [1,4,7,10-tetraazacyclododecane-1,7-diyl]bis"	hsa-mir-7-2	387352
"acetic acid, [1,4,7,10-tetraazacyclododecane-1,7-diyl]bis"	hsa-mir-7-3	387352
"acetic acid, [1,4,7,10-tetraazacyclododecane-1,7-diyl]bis"	hsa-mir-92a-1	387352
"acetic acid, [1,4,7,10-tetraazacyclododecane-1,7-diyl]bis"	hsa-mir-92a-2	387352
"acetic acid, [1,4,7,10-tetraazacyclododecane-1,7-diyl]bis"	hsa-mir-93	387352
"acetic acid, [1,4,7,10-tetraazacyclododecane-1,7-diyl]bis"	hsa-mir-99a	387352
"acetic acid, [1,4,7,10-tetraazacyclododecane-1,7-diyl]bis"	hsa-mir-99b	387352
"acetic acid, (amidinothio)-"	hsa-let-7a-1	81899
"acetic acid, (amidinothio)-"	hsa-let-7a-3	81899
"acetic acid, (amidinothio)-"	hsa-let-7c	81899
"acetic acid, (amidinothio)-"	hsa-let-7d	81899
"acetic acid, (amidinothio)-"	hsa-let-7f-2	81899
"acetic acid, (amidinothio)-"	hsa-mir-126	81899
"acetic acid, (amidinothio)-"	hsa-mir-153-2	81899
"acetic acid, (amidinothio)-"	hsa-mir-181a-1	81899
"acetic acid, (amidinothio)-"	hsa-mir-181a-2	81899
"acetic acid, (amidinothio)-"	hsa-mir-181b-1	81899
"acetic acid, (amidinothio)-"	hsa-mir-181d	81899
"acetic acid, rhodium salt (4:2)"	hsa-mir-23a	423677
"acetic acid, rhodium salt (4:2)"	hsa-mir-23b	423677
"acetic acid, rhodium salt (4:2)"	hsa-mir-24-2	423677
"acetonitrile, 2-benzothiazolyl(2-chloro-4-pyrimidinyl)-"	hsa-mir-20b	395229
"acetonitrile, 2-benzothiazolyl(2-chloro-4-pyrimidinyl)-"	hsa-mir-23a	395229
"acetonitrile, 2-benzothiazolyl(2-chloro-4-pyrimidinyl)-"	hsa-mir-23b	395229
"acetonitrile, 2-benzothiazolyl(2-chloro-4-pyrimidinyl)-"	hsa-mir-24-2	395229
"acetonitrile, 2-benzothiazolyl(2-chloro-4-pyrimidinyl)-"	hsa-mir-27b	395229
"acetonitrile, 2-benzothiazolyl(2-chloro-4-pyrimidinyl)-"	hsa-mir-342	395229
acetylkidamycin	hsa-mir-10b	6436269
acetylkidamycin	hsa-mir-24-1	6436269
acetylkidamycin	hsa-mir-26a-2	6436269
acetylkidamycin	hsa-mir-27a	6436269
acetylkidamycin	hsa-mir-30d	6436269
acetylkidamycin	hsa-mir-345	6436269
acetylrolandrolide	hsa-let-7a-1	5384465
acetylrolandrolide	hsa-let-7a-3	5384465
acetylrolandrolide	hsa-let-7b	5384465
acetylrolandrolide	hsa-let-7c	5384465
acetylrolandrolide	hsa-let-7e	5384465
acetylrolandrolide	hsa-mir-100	5384465
acetylrolandrolide	hsa-mir-105-2	5384465
acetylrolandrolide	hsa-mir-106a	5384465
acetylrolandrolide	hsa-mir-10b	5384465
acetylrolandrolide	hsa-mir-125a	5384465
acetylrolandrolide	hsa-mir-125b-1	5384465
acetylrolandrolide	hsa-mir-125b-2	5384465
acetylrolandrolide	hsa-mir-134	5384465
acetylrolandrolide	hsa-mir-142	5384465
acetylrolandrolide	hsa-mir-18a	5384465
acetylrolandrolide	hsa-mir-193b	5384465
acetylrolandrolide	hsa-mir-20a	5384465
acetylrolandrolide	hsa-mir-20b	5384465
acetylrolandrolide	hsa-mir-21	5384465
acetylrolandrolide	hsa-mir-22	5384465
acetylrolandrolide	hsa-mir-23a	5384465
acetylrolandrolide	hsa-mir-23b	5384465
acetylrolandrolide	hsa-mir-24-1	5384465
acetylrolandrolide	hsa-mir-24-2	5384465
acetylrolandrolide	hsa-mir-25	5384465
acetylrolandrolide	hsa-mir-27a	5384465
acetylrolandrolide	hsa-mir-27b	5384465
acetylrolandrolide	hsa-mir-28	5384465
acetylrolandrolide	hsa-mir-31	5384465
acetylrolandrolide	hsa-mir-365-1	5384465
acetylrolandrolide	hsa-mir-365-2	5384465
acetylrolandrolide	hsa-mir-409	5384465
acetylrolandrolide	hsa-mir-92a-2	5384465
acetylrolandrolide	hsa-mir-93	5384465
acetylrolandrolide	hsa-mir-99a	5384465
acetylrolandrolide	hsa-mir-99b	5384465
acetyltifruticin	hsa-mir-142	5458723
acetyltifruticin	hsa-mir-219-1	5458723
acetyltrophanthidin	hsa-mir-135a-1	261075
achilleol a	hsa-mir-100	5471312
achilleol a	hsa-mir-10a	5471312
achilleol a	hsa-mir-219-1	5471312
achilleol a	hsa-mir-21	5471312
achilleol a	hsa-mir-23a	5471312
achilleol a	hsa-mir-24-2	5471312
achilleol a	hsa-mir-27b	5471312
achilleol a	hsa-mir-28	5471312
achilleol a	hsa-mir-342	5471312
aclacinomycin x	hsa-let-7a-1	382513
aclacinomycin x	hsa-let-7e	382513
aclacinomycin x	hsa-mir-10b	382513
aclacinomycin x	hsa-mir-125a	382513
aclacinomycin x	hsa-mir-125b-1	382513
aclacinomycin x	hsa-mir-125b-2	382513
aclacinomycin x	hsa-mir-181b-1	382513
aclacinomycin x	hsa-mir-221	382513
aclacinomycin x	hsa-mir-222	382513
aclacinomycin x	hsa-mir-23a	382513
aclacinomycin x	hsa-mir-23b	382513
aclacinomycin x	hsa-mir-24-1	382513
aclacinomycin x	hsa-mir-24-2	382513
aclacinomycin x	hsa-mir-26a-1	382513
aclacinomycin x	hsa-mir-26a-2	382513
aclacinomycin x	hsa-mir-29a	382513
aclacinomycin x	hsa-mir-30a	382513
aclacinomycin x	hsa-mir-30e	382513
aclacinomycin x	hsa-mir-365-1	382513
aclacinomycin x	hsa-mir-517c	382513
aclacinomycin x	hsa-mir-99a	382513
aclacinomycin x	hsa-mir-99b	382513
acnistin-e	hsa-mir-142	73054
acnistin f	hsa-let-7a-1	495538
acnistin f	hsa-let-7a-3	495538
acnistin f	hsa-let-7b	495538
acnistin f	hsa-let-7c	495538
acnistin f	hsa-let-7d	495538
acnistin f	hsa-let-7e	495538
acnistin f	hsa-mir-100	495538
acnistin f	hsa-mir-10b	495538
acnistin f	hsa-mir-125a	495538
acnistin f	hsa-mir-142	495538
acnistin f	hsa-mir-18a	495538
acnistin f	hsa-mir-193a	495538
acnistin f	hsa-mir-193b	495538
acnistin f	hsa-mir-20a	495538
acnistin f	hsa-mir-20b	495538
acnistin f	hsa-mir-21	495538
acnistin f	hsa-mir-23a	495538
acnistin f	hsa-mir-23b	495538
acnistin f	hsa-mir-24-1	495538
acnistin f	hsa-mir-24-2	495538
acnistin f	hsa-mir-25	495538
acnistin f	hsa-mir-27b	495538
acnistin f	hsa-mir-28	495538
acnistin f	hsa-mir-365-1	495538
acnistin f	hsa-mir-9-3	495538
acnistin f	hsa-mir-93	495538
acnistin f	hsa-mir-99a	495538
acnistin f	hsa-mir-99b	495538
acodazole	hsa-let-7b	41446
acodazole	hsa-mir-10b	41446
acodazole	hsa-mir-125a	41446
acodazole	hsa-mir-142	41446
acodazole	hsa-mir-193a	41446
acodazole	hsa-mir-193b	41446
acodazole	hsa-mir-219-1	41446
acodazole	hsa-mir-22	41446
acodazole	hsa-mir-23a	41446
acodazole	hsa-mir-23b	41446
acodazole	hsa-mir-24-1	41446
acodazole	hsa-mir-24-2	41446
acodazole	hsa-mir-27a	41446
acodazole	hsa-mir-27b	41446
acodazole	hsa-mir-30a	41446
acodazole	hsa-mir-30b	41446
acodazole	hsa-mir-30c-2	41446
acodazole	hsa-mir-30d	41446
acodazole	hsa-mir-30e	41446
acodazole	hsa-mir-516a-1	41446
acodazole	hsa-mir-517c	41446
acodazole	hsa-mir-519a-2	41446
acodazole	hsa-mir-519e	41446
acodazole	hsa-mir-522	41446
acodazole	hsa-mir-99a	41446
acodazole	hsa-mir-99b	41446
Acrichine	hsa-let-7a-1	237
Acrichine	hsa-let-7b	237
Acrichine	hsa-let-7e	237
Acrichine	hsa-let-7i	237
Acrichine	hsa-mir-106a	237
Acrichine	hsa-mir-125a	237
Acrichine	hsa-mir-138-2	237
Acrichine	hsa-mir-139	237
Acrichine	hsa-mir-142	237
Acrichine	hsa-mir-154	237
Acrichine	hsa-mir-18a	237
Acrichine	hsa-mir-193a	237
Acrichine	hsa-mir-19b-1	237
Acrichine	hsa-mir-19b-2	237
Acrichine	hsa-mir-20a	237
Acrichine	hsa-mir-218-2	237
Acrichine	hsa-mir-23a	237
Acrichine	hsa-mir-23b	237
Acrichine	hsa-mir-24-1	237
Acrichine	hsa-mir-24-2	237
Acrichine	hsa-mir-25	237
Acrichine	hsa-mir-27a	237
Acrichine	hsa-mir-27b	237
Acrichine	hsa-mir-30a	237
Acrichine	hsa-mir-30b	237
Acrichine	hsa-mir-30c-2	237
Acrichine	hsa-mir-30d	237
Acrichine	hsa-mir-30e	237
Acrichine	hsa-mir-365-1	237
Acrichine	hsa-mir-431	237
Acrichine	hsa-mir-494	237
Acrichine	hsa-mir-517c	237
Acrichine	hsa-mir-518a-2	237
Acrichine	hsa-mir-519e	237
Acrichine	hsa-mir-92a-2	237
Acrichine	hsa-mir-93	237
Acrichine	hsa-mir-99b	237
"acridine, 2-methoxy-6-nitro-9-(2-phenylhydrazino)-"	hsa-let-7a-1	3734221
"acridine, 2-methoxy-6-nitro-9-(2-phenylhydrazino)-"	hsa-let-7a-3	3734221
"acridine, 2-methoxy-6-nitro-9-(2-phenylhydrazino)-"	hsa-let-7d	3734221
"acridine, 2-methoxy-6-nitro-9-(2-phenylhydrazino)-"	hsa-let-7g	3734221
"acridine, 2-methoxy-6-nitro-9-(2-phenylhydrazino)-"	hsa-mir-100	3734221
"acridine, 2-methoxy-6-nitro-9-(2-phenylhydrazino)-"	hsa-mir-125b-1	3734221
"acridine, 2-methoxy-6-nitro-9-(2-phenylhydrazino)-"	hsa-mir-15b	3734221
"acridine, 2-methoxy-6-nitro-9-(2-phenylhydrazino)-"	hsa-mir-16-2	3734221
"acridine, 2-methoxy-6-nitro-9-(2-phenylhydrazino)-"	hsa-mir-194-2	3734221
"acridine, 2-methoxy-6-nitro-9-(2-phenylhydrazino)-"	hsa-mir-23a	3734221
"acridine, 2-methoxy-6-nitro-9-(2-phenylhydrazino)-"	hsa-mir-23b	3734221
"acridine, 2-methoxy-6-nitro-9-(2-phenylhydrazino)-"	hsa-mir-24-1	3734221
"acridine, 2-methoxy-6-nitro-9-(2-phenylhydrazino)-"	hsa-mir-24-2	3734221
"acridine, 2-methoxy-6-nitro-9-(2-phenylhydrazino)-"	hsa-mir-26a-2	3734221
"acridine, 2-methoxy-6-nitro-9-(2-phenylhydrazino)-"	hsa-mir-27a	3734221
"acridine, 2-methoxy-6-nitro-9-(2-phenylhydrazino)-"	hsa-mir-27b	3734221
"acridine, 2-methoxy-6-nitro-9-(2-phenylhydrazino)-"	hsa-mir-28	3734221
"acridine, 2-methoxy-6-nitro-9-(2-phenylhydrazino)-"	hsa-mir-494	3734221
"acridine, 2-methoxy-6-nitro-9-(2-phenylhydrazino)-"	hsa-mir-521-1	3734221
"acridine, 2-methoxy-6-nitro-9-(2-phenylhydrazino)-"	hsa-mir-7-2	3734221
"acridine, 2-methoxy-6-nitro-9-(2-phenylhydrazino)-"	hsa-mir-99a	3734221
"acridine-9-amine, n-(3-aminopropyl)-1-nitro-"	hsa-let-7a-1	378853
"acridine-9-amine, n-(3-aminopropyl)-1-nitro-"	hsa-let-7a-2	378853
"acridine-9-amine, n-(3-aminopropyl)-1-nitro-"	hsa-let-7a-3	378853
"acridine-9-amine, n-(3-aminopropyl)-1-nitro-"	hsa-let-7b	378853
"acridine-9-amine, n-(3-aminopropyl)-1-nitro-"	hsa-let-7c	378853
"acridine-9-amine, n-(3-aminopropyl)-1-nitro-"	hsa-let-7d	378853
"acridine-9-amine, n-(3-aminopropyl)-1-nitro-"	hsa-let-7e	378853
"acridine-9-amine, n-(3-aminopropyl)-1-nitro-"	hsa-let-7i	378853
"acridine-9-amine, n-(3-aminopropyl)-1-nitro-"	hsa-mir-100	378853
"acridine-9-amine, n-(3-aminopropyl)-1-nitro-"	hsa-mir-10b	378853
"acridine-9-amine, n-(3-aminopropyl)-1-nitro-"	hsa-mir-125a	378853
"acridine-9-amine, n-(3-aminopropyl)-1-nitro-"	hsa-mir-125b-1	378853
"acridine-9-amine, n-(3-aminopropyl)-1-nitro-"	hsa-mir-125b-2	378853
"acridine-9-amine, n-(3-aminopropyl)-1-nitro-"	hsa-mir-137	378853
"acridine-9-amine, n-(3-aminopropyl)-1-nitro-"	hsa-mir-138-1	378853
"acridine-9-amine, n-(3-aminopropyl)-1-nitro-"	hsa-mir-138-2	378853
"acridine-9-amine, n-(3-aminopropyl)-1-nitro-"	hsa-mir-140	378853
"acridine-9-amine, n-(3-aminopropyl)-1-nitro-"	hsa-mir-181a-2	378853
"acridine-9-amine, n-(3-aminopropyl)-1-nitro-"	hsa-mir-193a	378853
"acridine-9-amine, n-(3-aminopropyl)-1-nitro-"	hsa-mir-193b	378853
"acridine-9-amine, n-(3-aminopropyl)-1-nitro-"	hsa-mir-221	378853
"acridine-9-amine, n-(3-aminopropyl)-1-nitro-"	hsa-mir-22	378853
"acridine-9-amine, n-(3-aminopropyl)-1-nitro-"	hsa-mir-23a	378853
"acridine-9-amine, n-(3-aminopropyl)-1-nitro-"	hsa-mir-23b	378853
"acridine-9-amine, n-(3-aminopropyl)-1-nitro-"	hsa-mir-24-1	378853
"acridine-9-amine, n-(3-aminopropyl)-1-nitro-"	hsa-mir-24-2	378853
"acridine-9-amine, n-(3-aminopropyl)-1-nitro-"	hsa-mir-27a	378853
"acridine-9-amine, n-(3-aminopropyl)-1-nitro-"	hsa-mir-27b	378853
"acridine-9-amine, n-(3-aminopropyl)-1-nitro-"	hsa-mir-28	378853
"acridine-9-amine, n-(3-aminopropyl)-1-nitro-"	hsa-mir-29a	378853
"acridine-9-amine, n-(3-aminopropyl)-1-nitro-"	hsa-mir-29c	378853
"acridine-9-amine, n-(3-aminopropyl)-1-nitro-"	hsa-mir-30a	378853
"acridine-9-amine, n-(3-aminopropyl)-1-nitro-"	hsa-mir-30c-2	378853
"acridine-9-amine, n-(3-aminopropyl)-1-nitro-"	hsa-mir-30d	378853
"acridine-9-amine, n-(3-aminopropyl)-1-nitro-"	hsa-mir-30e	378853
"acridine-9-amine, n-(3-aminopropyl)-1-nitro-"	hsa-mir-337	378853
"acridine-9-amine, n-(3-aminopropyl)-1-nitro-"	hsa-mir-34a	378853
"acridine-9-amine, n-(3-aminopropyl)-1-nitro-"	hsa-mir-365-1	378853
"acridine-9-amine, n-(3-aminopropyl)-1-nitro-"	hsa-mir-365-2	378853
"acridine-9-amine, n-(3-aminopropyl)-1-nitro-"	hsa-mir-517c	378853
"acridine-9-amine, n-(3-aminopropyl)-1-nitro-"	hsa-mir-99a	378853
"acridine-9-amine, n-(3-aminopropyl)-1-nitro-"	hsa-mir-99b	378853
"acridine, 9-phenoxy-"	hsa-mir-106a	100640
"acridine, 9-phenoxy-"	hsa-mir-138-1	100640
"acridine, 9-phenoxy-"	hsa-mir-138-2	100640
"acridine, 9-phenoxy-"	hsa-mir-142	100640
"acridine, 9-phenoxy-"	hsa-mir-153-2	100640
"acridine, 9-phenoxy-"	hsa-mir-17	100640
"acridine, 9-phenoxy-"	hsa-mir-18a	100640
"acridine, 9-phenoxy-"	hsa-mir-193a	100640
"acridine, 9-phenoxy-"	hsa-mir-19b-1	100640
"acridine, 9-phenoxy-"	hsa-mir-19b-2	100640
"acridine, 9-phenoxy-"	hsa-mir-20a	100640
"acridine, 9-phenoxy-"	hsa-mir-20b	100640
"acridine, 9-phenoxy-"	hsa-mir-22	100640
"acridine, 9-phenoxy-"	hsa-mir-23a	100640
"acridine, 9-phenoxy-"	hsa-mir-23b	100640
"acridine, 9-phenoxy-"	hsa-mir-24-1	100640
"acridine, 9-phenoxy-"	hsa-mir-24-2	100640
"acridine, 9-phenoxy-"	hsa-mir-25	100640
"acridine, 9-phenoxy-"	hsa-mir-27b	100640
"acridine, 9-phenoxy-"	hsa-mir-32	100640
"acridine, 9-phenoxy-"	hsa-mir-517c	100640
"acridine, 9-phenoxy-"	hsa-mir-519a-2	100640
"acridine, 9-phenoxy-"	hsa-mir-7-1	100640
"acridine, 9-phenoxy-"	hsa-mir-92a-1	100640
"acridine, 9-phenoxy-"	hsa-mir-92a-2	100640
"acridine, 9-phenoxy-"	hsa-mir-93	100640
acridoguanidine	hsa-mir-142	364443
acridoguanidine	hsa-mir-153-2	364443
acridoguanidine	hsa-mir-219-1	364443
acridoguanidine	hsa-mir-23a	364443
acridoguanidine	hsa-mir-23b	364443
acridoguanidine	hsa-mir-24-1	364443
acridoguanidine	hsa-mir-24-2	364443
acridoguanidine	hsa-mir-27b	364443
acridoguanidine	hsa-mir-28	364443
acridomide	hsa-mir-127	364442
acridomide	hsa-mir-128-1	364442
acridomide	hsa-mir-342	364442
"acronycine, 2-nitro"	hsa-let-7a-1	342903
"acronycine, 2-nitro"	hsa-let-7a-2	342903
"acronycine, 2-nitro"	hsa-let-7a-3	342903
"acronycine, 2-nitro"	hsa-let-7b	342903
"acronycine, 2-nitro"	hsa-let-7c	342903
"acronycine, 2-nitro"	hsa-let-7d	342903
"acronycine, 2-nitro"	hsa-let-7g	342903
"acronycine, 2-nitro"	hsa-mir-125a	342903
"acronycine, 2-nitro"	hsa-mir-128-2	342903
"acronycine, 2-nitro"	hsa-mir-130b	342903
"acronycine, 2-nitro"	hsa-mir-15a	342903
"acronycine, 2-nitro"	hsa-mir-15b	342903
"acronycine, 2-nitro"	hsa-mir-16-1	342903
"acronycine, 2-nitro"	hsa-mir-182	342903
"acronycine, 2-nitro"	hsa-mir-191	342903
"acronycine, 2-nitro"	hsa-mir-218-1	342903
"acronycine, 2-nitro"	hsa-mir-23a	342903
"acronycine, 2-nitro"	hsa-mir-23b	342903
"acronycine, 2-nitro"	hsa-mir-24-1	342903
"acronycine, 2-nitro"	hsa-mir-24-2	342903
"acronycine, 2-nitro"	hsa-mir-26a-1	342903
"acronycine, 2-nitro"	hsa-mir-26b	342903
"acronycine, 2-nitro"	hsa-mir-27a	342903
"acronycine, 2-nitro"	hsa-mir-27b	342903
"acronycine, 2-nitro"	hsa-mir-28	342903
"acronycine, 2-nitro"	hsa-mir-335	342903
"acronycine, 2-nitro"	hsa-mir-99a	342903
"acronycine, 2-nitro"	hsa-mir-99b	342903
actinomycin d 3-phenyloxazinone	hsa-mir-376a-2	16129726
actinomycin d 3-phenyloxazinone	hsa-mir-512-2	16129726
actinomycin d 3-phenyloxazinone	hsa-mir-516a-2	16129726
actinomycin d 3-phenyloxazinone	hsa-mir-518e	16129726
actinomycin d 3-phenyloxazinone	hsa-mir-519a-2	16129726
actinomycin d 3-phenyloxazinone	hsa-mir-522	16129726
Actinomycin D	hsa-mir-30a	457193
Actinomycin D	hsa-mir-30c-2	457193
Actinomycin D	hsa-mir-30d	457193
Actinomycin D	hsa-mir-30e	457193
